,ipcc_code_2006_for_standard_report,Country_code_A3,Name,ipcc_code_2006_for_standard_report_name,Y_2010
77,1.A.1.a,GRD,Grenada,Main Activity Electricity and Heat Production,351.5125042
78,1.A.1.a,GRL,Greenland,Main Activity Electricity and Heat Production,120.82448
79,1.A.1.a,GTM,Guatemala,Main Activity Electricity and Heat Production,7085.196396
80,1.A.1.a,GUF,French Guiana,Main Activity Electricity and Heat Production,660.29661585
81,1.A.1.a,GUY,Guyana,Main Activity Electricity and Heat Production,786.0191035
82,1.A.1.a,HKG,Hong Kong,Main Activity Electricity and Heat Production,31455.626429999997
83,1.A.1.a,HND,Honduras,Main Activity Electricity and Heat Production,3257.644101
84,1.A.1.a,HRV,Croatia,Main Activity Electricity and Heat Production,4251.17620638
85,1.A.1.a,HTI,Haiti,Main Activity Electricity and Heat Production,522.2198208
86,1.A.1.a,HUN,Hungary,Main Activity Electricity and Heat Production,19094.575205
87,1.A.1.a,IDN,Indonesia,Main Activity Electricity and Heat Production,119833.30230000001
88,1.A.1.a,IND,India,Main Activity Electricity and Heat Production,809176.34916
89,1.A.1.a,IRL,Ireland,Main Activity Electricity and Heat Production,13351.7069024
90,1.A.1.a,IRN,Iran. Islamic Republic of,Main Activity Electricity and Heat Production,132570.95534368002
91,1.A.1.a,IRQ,Iraq,Main Activity Electricity and Heat Production,38823.41098
92,1.A.1.a,ISL,Iceland,Main Activity Electricity and Heat Production,6.60713934
93,1.A.1.a,ISR,Israel,Main Activity Electricity and Heat Production,40961.2466492
94,1.A.1.a,ITA,Italy,Main Activity Electricity and Heat Production,146094.99602
95,1.A.1.a,JAM,Jamaica,Main Activity Electricity and Heat Production,3300.534731
96,1.A.1.a,JOR,Jordan,Main Activity Electricity and Heat Production,8557.9848641
97,1.A.1.a,JPN,Japan,Main Activity Electricity and Heat Production,513913.51455
98,1.A.1.a,KAZ,Kazakhstan,Main Activity Electricity and Heat Production,76365.9707
99,1.A.1.a,KEN,Kenya,Main Activity Electricity and Heat Production,2356.5187029999997
100,1.A.1.a,KGZ,Kyrgyzstan,Main Activity Electricity and Heat Production,1675.581466
101,1.A.1.a,KHM,Cambodia,Main Activity Electricity and Heat Production,918.7270663
102,1.A.1.a,KIR,Kiribati,Main Activity Electricity and Heat Production,14.897678535
103,1.A.1.a,KNA,Saint Kitts and Nevis,Main Activity Electricity and Heat Production,326.4224249
104,1.A.1.a,KOR,Korea. Republic of,Main Activity Electricity and Heat Production,288334.164557
105,1.A.1.a,KWT,Kuwait,Main Activity Electricity and Heat Production,43594.25986
106,1.A.1.a,LBN,Lebanon,Main Activity Electricity and Heat Production,11251.68339
107,1.A.1.a,LBR,Liberia,Main Activity Electricity and Heat Production,275.46698019999997
108,1.A.1.a,LBY,Libyan Arab Jamahiriya,Main Activity Electricity and Heat Production,22478.85883
109,1.A.1.a,LCA,Saint Lucia,Main Activity Electricity and Heat Production,437.70598695800004
110,1.A.1.a,LKA,Sri Lanka,Main Activity Electricity and Heat Production,3464.052055
111,1.A.1.a,LSO,Lesotho,Main Activity Electricity and Heat Production,148.00484278
112,1.A.1.a,LTU,Lithuania,Main Activity Electricity and Heat Production,4830.15852
113,1.A.1.a,LUX,Luxembourg,Main Activity Electricity and Heat Production,1357.089473
114,1.A.1.a,LVA,Latvia,Main Activity Electricity and Heat Production,3094.6003173999998
115,1.A.1.a,MAC,Macao,Main Activity Electricity and Heat Production,561.922888444
116,1.A.1.a,MAR,Morocco,Main Activity Electricity and Heat Production,16443.05954
117,1.A.1.a,MDA,Moldova. Republic of,Main Activity Electricity and Heat Production,3777.236785
118,1.A.1.a,MDG,Madagascar,Main Activity Electricity and Heat Production,867.1222581
119,1.A.1.a,MDV,Maldives,Main Activity Electricity and Heat Production,256.79162400099995
120,1.A.1.a,MEX,Mexico,Main Activity Electricity and Heat Production,142576.7235
121,1.A.1.a,MKD,Macedonia. the former Yugoslav Republic of,Main Activity Electricity and Heat Production,5228.98301
122,1.A.1.a,MLI,Mali,Main Activity Electricity and Heat Production,518.38631149
123,1.A.1.a,MLT,Malta,Main Activity Electricity and Heat Production,1861.9989
124,1.A.1.a,MMR,Myanmar,Main Activity Electricity and Heat Production,2018.28447
125,1.A.1.a,MNG,Mongolia,Main Activity Electricity and Heat Production,8877.053478
126,1.A.1.a,MOZ,Mozambique,Main Activity Electricity and Heat Production,166.25535
127,1.A.1.a,MRT,Mauritania,Main Activity Electricity and Heat Production,444.57672855
128,1.A.1.a,MTQ,Martinique,Main Activity Electricity and Heat Production,1391.234631709
129,1.A.1.a,MUS,Mauritius,Main Activity Electricity and Heat Production,2971.53118
130,1.A.1.a,MWI,Malawi,Main Activity Electricity and Heat Production,811.3803954
131,1.A.1.a,MYS,Malaysia,Main Activity Electricity and Heat Production,97415.64663
132,1.A.1.a,NAM,Namibia,Main Activity Electricity and Heat Production,31.273363
133,1.A.1.a,NCL,New Caledonia,Main Activity Electricity and Heat Production,925.76058749
134,1.A.1.a,NER,Niger,Main Activity Electricity and Heat Production,326.57158
135,1.A.1.a,NGA,Nigeria,Main Activity Electricity and Heat Production,9970.2603
136,1.A.1.a,NIC,Nicaragua,Main Activity Electricity and Heat Production,2790.5890360000003
137,1.A.1.a,NLD,Netherlands,Main Activity Electricity and Heat Production,69195.546014
138,1.A.1.a,NOR,Norway,Main Activity Electricity and Heat Production,4434.2049879999995
139,1.A.1.a,NPL,Nepal,Main Activity Electricity and Heat Production,3.421854
140,1.A.1.a,NZL,New Zealand,Main Activity Electricity and Heat Production,7613.546506
141,1.A.1.a,OMN,Oman,Main Activity Electricity and Heat Production,12661.35582
142,1.A.1.a,PAK,Pakistan,Main Activity Electricity and Heat Production,40405.90529
143,1.A.1.a,PAN,Panama,Main Activity Electricity and Heat Production,2947.73561
144,1.A.1.a,PER,Peru,Main Activity Electricity and Heat Production,11477.4957
145,1.A.1.a,PHL,Philippines,Main Activity Electricity and Heat Production,31752.021498
146,1.A.1.a,PLW,Palau,Main Activity Electricity and Heat Production,722.7830923
147,1.A.1.a,PNG,Papua New Guinea,Main Activity Electricity and Heat Production,1165.56679871
148,1.A.1.a,POL,Poland,Main Activity Electricity and Heat Production,167859.514412
149,1.A.1.a,PRI,Puerto Rico,Main Activity Electricity and Heat Production,1494.712165
150,1.A.1.a,PRK,Korea. Democratic People's Republic of,Main Activity Electricity and Heat Production,7629.907554
151,1.A.1.a,PRT,Portugal,Main Activity Electricity and Heat Production,17480.43356
152,1.A.1.a,PYF,French Polynesia,Main Activity Electricity and Heat Production,241.03439322300002
153,1.A.1.a,QAT,Qatar,Main Activity Electricity and Heat Production,13948.8723
154,1.A.1.a,REU,Reunion,Main Activity Electricity and Heat Production,572.418732975
155,1.A.1.a,ROU,Romania,Main Activity Electricity and Heat Production,33813.6501
156,1.A.1.a,RUS,Russian Federation,Main Activity Electricity and Heat Production,896126.9223
157,1.A.1.a,RWA,Rwanda,Main Activity Electricity and Heat Production,227.90972136
158,1.A.1.a,SAU,Saudi Arabia,Main Activity Electricity and Heat Production,178317.4176
159,1.A.1.a,SCG,Serbia and Montenegro,Main Activity Electricity and Heat Production,39529.77102
160,1.A.1.a,SDN,Sudan,Main Activity Electricity and Heat Production,1087.356239
161,1.A.1.a,SEN,Senegal,Main Activity Electricity and Heat Production,2372.3026720000003
162,1.A.1.a,SGP,Singapore,Main Activity Electricity and Heat Production,21842.11245
163,1.A.1.a,SHN,Saint Helena,Main Activity Electricity and Heat Production,3.58930753
164,1.A.1.a,SLB,Solomon Islands,Main Activity Electricity and Heat Production,89.086165201
165,1.A.1.a,SLE,Sierra Leone,Main Activity Electricity and Heat Production,215.31347602
166,1.A.1.a,SLV,El Salvador,Main Activity Electricity and Heat Production,2007.107209
167,1.A.1.a,SOM,Somalia,Main Activity Electricity and Heat Production,372.40643109999996
168,1.A.1.a,SPM,Saint Pierre and Miquelon,Main Activity Electricity and Heat Production,247.920141103
169,1.A.1.a,STP,Sao Tome and Principe,Main Activity Electricity and Heat Production,29.413396651000003
170,1.A.1.a,SUR,Suriname,Main Activity Electricity and Heat Production,524.18439
171,1.A.1.a,SVK,Slovakia,Main Activity Electricity and Heat Production,10177.515003
172,1.A.1.a,SVN,Slovenia,Main Activity Electricity and Heat Production,6443.129148
173,1.A.1.a,SWE,Sweden,Main Activity Electricity and Heat Production,33829.01578
174,1.A.1.a,SWZ,Swaziland,Main Activity Electricity and Heat Production,1277.77139305
175,1.A.1.a,SYC,Seychelles,Main Activity Electricity and Heat Production,206.85520326300002
176,1.A.1.a,SYR,Syrian Arab Republic,Main Activity Electricity and Heat Production,27803.31291
177,1.A.1.a,TCA,Turks and Caicos Islands,Main Activity Electricity and Heat Production,295.054481071
178,1.A.1.a,TCD,Chad,Main Activity Electricity and Heat Production,184.66484527
179,1.A.1.a,TGO,Togo,Main Activity Electricity and Heat Production,72.76176000000001
180,1.A.1.a,THA,Thailand,Main Activity Electricity and Heat Production,92207.78474999999
181,1.A.1.a,TJK,Tajikistan,Main Activity Electricity and Heat Production,36.30231
182,1.A.1.a,TKM,Turkmenistan,Main Activity Electricity and Heat Production,16471.8576
183,1.A.1.a,TLS,Timor-Leste,Main Activity Electricity and Heat Production,59.908292232
184,1.A.1.a,TON,Tonga,Main Activity Electricity and Heat Production,30.790574571
185,1.A.1.a,TTO,Trinidad and Tobago,Main Activity Electricity and Heat Production,5969.62149
186,1.A.1.a,TUN,Tunisia,Main Activity Electricity and Heat Production,7902.035616
187,1.A.1.a,TUR,Turkey,Main Activity Electricity and Heat Production,102374.8404
188,1.A.1.a,TWN,Taiwan_Province of China,Main Activity Electricity and Heat Production,150052.92190000002
189,1.A.1.a,TZA,Tanzania_United Republic of,Main Activity Electricity and Heat Production,1595.9496900000001
190,1.A.1.a,UGA,Uganda,Main Activity Electricity and Heat Production,1346.3649803
191,1.A.1.a,UKR,Ukraine,Main Activity Electricity and Heat Production,124554.1359
192,1.A.1.a,URY,Uruguay,Main Activity Electricity and Heat Production,1422.942384
193,1.A.1.a,USA,United States,Main Activity Electricity and Heat Production,2407183.40729
194,1.A.1.a,UZB,Uzbekistan,Main Activity Electricity and Heat Production,37886.99641
195,1.A.1.a,VCT,Saint Vincent and the Grenadines,Main Activity Electricity and Heat Production,328.757334122
196,1.A.1.a,VEN,Venezuela,Main Activity Electricity and Heat Production,27957.25707
197,1.A.1.a,VGB,Virgin Islands_British,Main Activity Electricity and Heat Production,291.718153294
198,1.A.1.a,VNM,Viet Nam,Main Activity Electricity and Heat Production,41562.064269999995
199,1.A.1.a,VUT,Vanuatu,Main Activity Electricity and Heat Production,38.982006549
200,1.A.1.a,WSM,Samoa,Main Activity Electricity and Heat Production,65.131251862
201,1.A.1.a,YEM,Yemen,Main Activity Electricity and Heat Production,6122.81502
202,1.A.1.a,ZAF,South Africa,Main Activity Electricity and Heat Production,243212.7728
203,1.A.1.a,ZMB,Zambia,Main Activity Electricity and Heat Production,25.354797
204,1.A.1.a,ZWE,Zimbabwe,Main Activity Electricity and Heat Production,5331.898725999999
205,1.A.1.bc,AFG,Afghanistan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4.479006221
206,1.A.1.bc,AGO,Angola,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,241.0386163
207,1.A.1.bc,ALB,Albania,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,80.5707381
208,1.A.1.bc,ANT,Netherlands Antilles,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1141.24619
209,1.A.1.bc,ARE,United Arab Emirates,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2164.19724
210,1.A.1.bc,ARG,Argentina,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,16542.56078
211,1.A.1.bc,AUS,Australia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,24693.28595
212,1.A.1.bc,AUT,Austria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,7202.92350712
213,1.A.1.bc,AZE,Azerbaijan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1529.975149
214,1.A.1.bc,BEL,Belgium,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,6871.706578
215,1.A.1.bc,BGD,Bangladesh,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,129.3615529
216,1.A.1.bc,BGR,Bulgaria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,956.4507691
217,1.A.1.bc,BHR,Bahrain,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3483.077226
218,1.A.1.bc,BIH,Bosnia and Herzegovina,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,404.8912243
219,1.A.1.bc,BLR,Belarus,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4226.690778
220,1.A.1.bc,BOL,Bolivia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1641.125374
221,1.A.1.bc,BRA,Brazil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,77975.14056
222,1.A.1.bc,BRB,Barbados,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.123421742
223,1.A.1.bc,BRN,Brunei Darussalam,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2369.298761
224,1.A.1.bc,CAN,Canada,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,96447.20386
225,1.A.1.bc,CHE,Switzerland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,918.963
226,1.A.1.bc,CHL,Chile,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2367.476229
227,1.A.1.bc,CHN,China,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,350014.7743
228,1.A.1.bc,CIV,Cote d'Ivoire,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,150.8442836
229,1.A.1.bc,CMR,Cameroon,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,414.2944963
230,1.A.1.bc,COL,Colombia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,5689.1441836
231,1.A.1.bc,CRI,Costa Rica,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,68.45245938
232,1.A.1.bc,CUB,Cuba,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,354.6382661
233,1.A.1.bc,CZE,Czech Republic,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3922.334176
234,1.A.1.bc,DEU,Germany,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,24369.3747901
235,1.A.1.bc,DNK,Denmark,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2152.069839
236,1.A.1.bc,DOM,Dominican Republic,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,160.4763374
237,1.A.1.bc,DZA,Algeria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,11345.10089
238,1.A.1.bc,ECU,Ecuador,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1852.262409
239,1.A.1.bc,EGY,Egypt,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,15225.18813
240,1.A.1.bc,ESP,Spain,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,18830.07929
241,1.A.1.bc,EST,Estonia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,50.72742522
242,1.A.1.bc,FIN,Finland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3522.4636892
243,1.A.1.bc,FRA,France,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,20468.016499999998
244,1.A.1.bc,GAB,Gabon,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,31.40479683
245,1.A.1.bc,GBR,United Kingdom,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,31794.02622
246,1.A.1.bc,GEO,Georgia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,176.4626061
247,1.A.1.bc,GHA,Ghana,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,52.64057664
248,1.A.1.bc,GNQ,Equatorial Guinea,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,307.0983481
249,1.A.1.bc,GRC,Greece,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3202.828459
250,1.A.1.bc,GTM,Guatemala,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,73.79630856
251,1.A.1.bc,HRV,Croatia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1793.17957424
252,1.A.1.bc,HUN,Hungary,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1214.15002972
253,1.A.1.bc,IDN,Indonesia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,29334.09755
254,1.A.1.bc,IND,India,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,34212.99967
255,1.A.1.bc,IRL,Ireland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,367.6949032
256,1.A.1.bc,IRN,Iran. Islamic Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,31318.12488
257,1.A.1.bc,IRQ,Iraq,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3903.471495
258,1.A.1.bc,ISR,Israel,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3140.830798
259,1.A.1.bc,ITA,Italy,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,17186.32763
260,1.A.1.bc,JOR,Jordan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,492.2828262
261,1.A.1.bc,JPN,Japan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,47610.96949
262,1.A.1.bc,KAZ,Kazakhstan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,47021.41381
263,1.A.1.bc,KEN,Kenya,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,203.5712115
264,1.A.1.bc,KOR,Korea. Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,36734.63629
265,1.A.1.bc,KWT,Kuwait,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,9896.487328
266,1.A.1.bc,LBY,Libyan Arab Jamahiriya,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4204.024245
267,1.A.1.bc,LKA,Sri Lanka,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,38.78784
268,1.A.1.bc,LTU,Lithuania,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1649.9300680000001
269,1.A.1.bc,MAC,Macao,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4.873326437
270,1.A.1.bc,MAR,Morocco,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1312.6698
271,1.A.1.bc,MEX,Mexico,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,56986.56738
272,1.A.1.bc,MKD,Macedonia. the former Yugoslav Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,71.208
273,1.A.1.bc,MMR,Myanmar,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,722.71569
274,1.A.1.bc,MNG,Mongolia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,29.73024
275,1.A.1.bc,MOZ,Mozambique,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,11.823108
276,1.A.1.bc,MYS,Malaysia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,10530.477
277,1.A.1.bc,NGA,Nigeria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,9049.17246
278,1.A.1.bc,NIC,Nicaragua,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,95.149999
279,1.A.1.bc,NLD,Netherlands,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,9597.23551
280,1.A.1.bc,NOR,Norway,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,12579.50342
281,1.A.1.bc,NZL,New Zealand,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1573.078343
282,1.A.1.bc,OMN,Oman,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,6554.14803
283,1.A.1.bc,PAK,Pakistan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,946.341874
284,1.A.1.bc,PER,Peru,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3894.16485
285,1.A.1.bc,PHL,Philippines,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1719.402834
286,1.A.1.bc,PNG,Papua New Guinea,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3.472127341
287,1.A.1.bc,POL,Poland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,7608.204855999999
288,1.A.1.bc,PRI,Puerto Rico,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,5.884888258
289,1.A.1.bc,PRK,Korea. Democratic People's Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,43.5605652
290,1.A.1.bc,PRT,Portugal,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2263.07433
