,ipcc_code_2006_for_standard_report,Country_code_A3,Name,ipcc_code_2006_for_standard_report_name,Y_2019
35,1.A.1.a,CIV,Cote d'Ivoire,Main Activity Electricity and Heat Production,3723.9352679999997
36,1.A.1.a,CMR,Cameroon,Main Activity Electricity and Heat Production,2350.0579890000004
37,1.A.1.a,COD,Congo_the Democratic Republic of the,Main Activity Electricity and Heat Production,417.88374382
38,1.A.1.a,COG,Congo,Main Activity Electricity and Heat Production,2130.8393
39,1.A.1.a,COK,Cook Islands,Main Activity Electricity and Heat Production,28.393643317
40,1.A.1.a,COL,Colombia,Main Activity Electricity and Heat Production,17247.432810000002
41,1.A.1.a,COM,Comoros,Main Activity Electricity and Heat Production,61.181917363
42,1.A.1.a,CPV,Cape Verde,Main Activity Electricity and Heat Production,171.043145691
43,1.A.1.a,CRI,Costa Rica,Main Activity Electricity and Heat Production,187.40212979
44,1.A.1.a,CUB,Cuba,Main Activity Electricity and Heat Production,14590.90006
45,1.A.1.a,CYM,Cayman Islands,Main Activity Electricity and Heat Production,435.247408555
46,1.A.1.a,CYP,Cyprus,Main Activity Electricity and Heat Production,3269.94396716
47,1.A.1.a,CZE,Czech Republic,Main Activity Electricity and Heat Production,52302.411393
48,1.A.1.a,DEU,Germany,Main Activity Electricity and Heat Production,276455.11288
49,1.A.1.a,DJI,Djibouti,Main Activity Electricity and Heat Production,114.48191317
50,1.A.1.a,DMA,Dominica,Main Activity Electricity and Heat Production,105.50139764699999
51,1.A.1.a,DNK,Denmark,Main Activity Electricity and Heat Production,17137.618823
52,1.A.1.a,DOM,Dominican Republic,Main Activity Electricity and Heat Production,11985.01941
53,1.A.1.a,DZA,Algeria,Main Activity Electricity and Heat Production,39443.22424
54,1.A.1.a,ECU,Ecuador,Main Activity Electricity and Heat Production,5175.5420862
55,1.A.1.a,EGY,Egypt,Main Activity Electricity and Heat Production,97713.44626
56,1.A.1.a,ERI,Eritrea,Main Activity Electricity and Heat Production,410.5505287
57,1.A.1.a,ESH,Western Sahara,Main Activity Electricity and Heat Production,40.68121845
58,1.A.1.a,ESP,Spain,Main Activity Electricity and Heat Production,60160.742172000006
59,1.A.1.a,EST,Estonia,Main Activity Electricity and Heat Production,8733.028283
60,1.A.1.a,ETH,Ethiopia,Main Activity Electricity and Heat Production,4.06851237
61,1.A.1.a,FIN,Finland,Main Activity Electricity and Heat Production,30943.06016
62,1.A.1.a,FJI,Fiji,Main Activity Electricity and Heat Production,433.751994185
63,1.A.1.a,FLK,Falkland Islands (Malvinas),Main Activity Electricity and Heat Production,25.786362877000002
64,1.A.1.a,FRA,France,Main Activity Electricity and Heat Production,52572.52426
65,1.A.1.a,GAB,Gabon,Main Activity Electricity and Heat Production,1352.696758
66,1.A.1.a,GBR,United Kingdom,Main Activity Electricity and Heat Production,102323.54203
67,1.A.1.a,GEO,Georgia,Main Activity Electricity and Heat Production,1345.722015
68,1.A.1.a,GHA,Ghana,Main Activity Electricity and Heat Production,5840.02236076
69,1.A.1.a,GIB,Gibraltar,Main Activity Electricity and Heat Production,145.1179893
70,1.A.1.a,GIN,Guinea,Main Activity Electricity and Heat Production,588.95824618
71,1.A.1.a,GLP,Guadeloupe,Main Activity Electricity and Heat Production,992.132968463
72,1.A.1.a,GMB,Gambia,Main Activity Electricity and Heat Production,107.064328838
73,1.A.1.a,GNB,Guinea-Bissau,Main Activity Electricity and Heat Production,76.30457198
74,1.A.1.a,GNQ,Equatorial Guinea,Main Activity Electricity and Heat Production,704.2856789
75,1.A.1.a,GRC,Greece,Main Activity Electricity and Heat Production,24599.5910409
76,1.A.1.a,GRD,Grenada,Main Activity Electricity and Heat Production,173.3265114
77,1.A.1.a,GRL,Greenland,Main Activity Electricity and Heat Production,106.736727
78,1.A.1.a,GTM,Guatemala,Main Activity Electricity and Heat Production,10876.500799
79,1.A.1.a,GUF,French Guiana,Main Activity Electricity and Heat Production,532.8021891
80,1.A.1.a,GUY,Guyana,Main Activity Electricity and Heat Production,1000.4255628
81,1.A.1.a,HKG,Hong Kong,Main Activity Electricity and Heat Production,30505.7838323
82,1.A.1.a,HND,Honduras,Main Activity Electricity and Heat Production,5585.7965380000005
83,1.A.1.a,HRV,Croatia,Main Activity Electricity and Heat Production,3942.763378
84,1.A.1.a,HTI,Haiti,Main Activity Electricity and Heat Production,867.4279127
85,1.A.1.a,HUN,Hungary,Main Activity Electricity and Heat Production,13693.801335
86,1.A.1.a,IDN,Indonesia,Main Activity Electricity and Heat Production,246797.80141000001
87,1.A.1.a,IND,India,Main Activity Electricity and Heat Production,1243960.38971
88,1.A.1.a,IRL,Ireland,Main Activity Electricity and Heat Production,9843.386480699999
89,1.A.1.a,IRN,Iran. Islamic Republic of,Main Activity Electricity and Heat Production,158877.5064485
90,1.A.1.a,IRQ,Iraq,Main Activity Electricity and Heat Production,68679.35506
91,1.A.1.a,ISL,Iceland,Main Activity Electricity and Heat Production,3.90470691
92,1.A.1.a,ISR,Israel,Main Activity Electricity and Heat Production,34729.72150184
93,1.A.1.a,ITA,Italy,Main Activity Electricity and Heat Production,114993.18511
94,1.A.1.a,JAM,Jamaica,Main Activity Electricity and Heat Production,2982.2087539999998
95,1.A.1.a,JOR,Jordan,Main Activity Electricity and Heat Production,8604.7140982
96,1.A.1.a,JPN,Japan,Main Activity Electricity and Heat Production,528343.25259
97,1.A.1.a,KAZ,Kazakhstan,Main Activity Electricity and Heat Production,104958.80738724
98,1.A.1.a,KEN,Kenya,Main Activity Electricity and Heat Production,1345.3902715000002
99,1.A.1.a,KGZ,Kyrgyzstan,Main Activity Electricity and Heat Production,2109.613717
100,1.A.1.a,KHM,Cambodia,Main Activity Electricity and Heat Production,4871.327154
101,1.A.1.a,KIR,Kiribati,Main Activity Electricity and Heat Production,19.487816909000003
102,1.A.1.a,KNA,Saint Kitts and Nevis,Main Activity Electricity and Heat Production,144.3531789
103,1.A.1.a,KOR,Korea. Republic of,Main Activity Electricity and Heat Production,325847.600183
104,1.A.1.a,KWT,Kuwait,Main Activity Electricity and Heat Production,45625.72122
105,1.A.1.a,LAO,Lao People's Democratic Republic,Main Activity Electricity and Heat Production,14067.92928
106,1.A.1.a,LBN,Lebanon,Main Activity Electricity and Heat Production,15523.41864326
107,1.A.1.a,LBR,Liberia,Main Activity Electricity and Heat Production,295.33240127
108,1.A.1.a,LBY,Libyan Arab Jamahiriya,Main Activity Electricity and Heat Production,21623.2749
109,1.A.1.a,LCA,Saint Lucia,Main Activity Electricity and Heat Production,372.8783005
110,1.A.1.a,LKA,Sri Lanka,Main Activity Electricity and Heat Production,10211.987695
111,1.A.1.a,LSO,Lesotho,Main Activity Electricity and Heat Production,147.73829621000002
112,1.A.1.a,LTU,Lithuania,Main Activity Electricity and Heat Production,3687.9788574
113,1.A.1.a,LUX,Luxembourg,Main Activity Electricity and Heat Production,686.106951
114,1.A.1.a,LVA,Latvia,Main Activity Electricity and Heat Production,4136.872533
115,1.A.1.a,MAC,Macao,Main Activity Electricity and Heat Production,686.79812832
116,1.A.1.a,MAR,Morocco,Main Activity Electricity and Heat Production,28700.27107
117,1.A.1.a,MDA,Moldova. Republic of,Main Activity Electricity and Heat Production,3412.400712
118,1.A.1.a,MDG,Madagascar,Main Activity Electricity and Heat Production,738.52822875
119,1.A.1.a,MDV,Maldives,Main Activity Electricity and Heat Production,573.769210543
120,1.A.1.a,MEX,Mexico,Main Activity Electricity and Heat Production,144855.363
121,1.A.1.a,MKD,Macedonia. the former Yugoslav Republic of,Main Activity Electricity and Heat Production,4358.471533999999
122,1.A.1.a,MLI,Mali,Main Activity Electricity and Heat Production,1008.87278008
123,1.A.1.a,MLT,Malta,Main Activity Electricity and Heat Production,749.840736
124,1.A.1.a,MMR,Myanmar,Main Activity Electricity and Heat Production,11483.052029999999
125,1.A.1.a,MNG,Mongolia,Main Activity Electricity and Heat Production,13618.87083
126,1.A.1.a,MOZ,Mozambique,Main Activity Electricity and Heat Production,1905.589791
127,1.A.1.a,MRT,Mauritania,Main Activity Electricity and Heat Production,725.87550736
128,1.A.1.a,MTQ,Martinique,Main Activity Electricity and Heat Production,1083.476981709
129,1.A.1.a,MUS,Mauritius,Main Activity Electricity and Heat Production,3104.869445
130,1.A.1.a,MWI,Malawi,Main Activity Electricity and Heat Production,301.04542958
131,1.A.1.a,MYS,Malaysia,Main Activity Electricity and Heat Production,117987.837836
132,1.A.1.a,NAM,Namibia,Main Activity Electricity and Heat Production,68.061607
133,1.A.1.a,NCL,New Caledonia,Main Activity Electricity and Heat Production,1659.060764892
134,1.A.1.a,NER,Niger,Main Activity Electricity and Heat Production,594.30205
135,1.A.1.a,NGA,Nigeria,Main Activity Electricity and Heat Production,12866.15689
136,1.A.1.a,NIC,Nicaragua,Main Activity Electricity and Heat Production,3050.7765170000002
137,1.A.1.a,NLD,Netherlands,Main Activity Electricity and Heat Production,58231.28845
138,1.A.1.a,NOR,Norway,Main Activity Electricity and Heat Production,3729.03872
139,1.A.1.a,NPL,Nepal,Main Activity Electricity and Heat Production,0.047988
140,1.A.1.a,NZL,New Zealand,Main Activity Electricity and Heat Production,6075.405446000001
141,1.A.1.a,OMN,Oman,Main Activity Electricity and Heat Production,15376.14406
142,1.A.1.a,PAK,Pakistan,Main Activity Electricity and Heat Production,48249.98507
143,1.A.1.a,PAN,Panama,Main Activity Electricity and Heat Production,5076.006348999999
144,1.A.1.a,PER,Peru,Main Activity Electricity and Heat Production,12719.51972
145,1.A.1.a,PHL,Philippines,Main Activity Electricity and Heat Production,72961.825726
146,1.A.1.a,PLW,Palau,Main Activity Electricity and Heat Production,421.1408648
147,1.A.1.a,PNG,Papua New Guinea,Main Activity Electricity and Heat Production,1852.4671218
148,1.A.1.a,POL,Poland,Main Activity Electricity and Heat Production,145231.30278
149,1.A.1.a,PRI,Puerto Rico,Main Activity Electricity and Heat Production,15.706177
150,1.A.1.a,PRK,Korea. Democratic People's Republic of,Main Activity Electricity and Heat Production,3310.231113
151,1.A.1.a,PRT,Portugal,Main Activity Electricity and Heat Production,17147.432818
152,1.A.1.a,PRY,Paraguay,Main Activity Electricity and Heat Production,1.74135
153,1.A.1.a,PYF,French Polynesia,Main Activity Electricity and Heat Production,251.436570459
154,1.A.1.a,QAT,Qatar,Main Activity Electricity and Heat Production,23877.10809
155,1.A.1.a,REU,Reunion,Main Activity Electricity and Heat Production,572.3668111779999
156,1.A.1.a,ROU,Romania,Main Activity Electricity and Heat Production,25481.027238
157,1.A.1.a,RUS,Russian Federation,Main Activity Electricity and Heat Production,818367.8981
158,1.A.1.a,RWA,Rwanda,Main Activity Electricity and Heat Production,246.35970779000002
159,1.A.1.a,SAU,Saudi Arabia,Main Activity Electricity and Heat Production,237348.8307
160,1.A.1.a,SCG,Serbia and Montenegro,Main Activity Electricity and Heat Production,38355.563446
161,1.A.1.a,SDN,Sudan,Main Activity Electricity and Heat Production,5725.452164
162,1.A.1.a,SEN,Senegal,Main Activity Electricity and Heat Production,4313.280281
163,1.A.1.a,SGP,Singapore,Main Activity Electricity and Heat Production,22548.103150000003
164,1.A.1.a,SHN,Saint Helena,Main Activity Electricity and Heat Production,5.244075306
165,1.A.1.a,SLB,Solomon Islands,Main Activity Electricity and Heat Production,86.48033019100001
166,1.A.1.a,SLE,Sierra Leone,Main Activity Electricity and Heat Production,191.35937570000002
167,1.A.1.a,SLV,El Salvador,Main Activity Electricity and Heat Production,2654.4612779999998
168,1.A.1.a,SOM,Somalia,Main Activity Electricity and Heat Production,249.49621181
169,1.A.1.a,SPM,Saint Pierre and Miquelon,Main Activity Electricity and Heat Production,49.101541672
170,1.A.1.a,STP,Sao Tome and Principe,Main Activity Electricity and Heat Production,32.666605112
171,1.A.1.a,SUR,Suriname,Main Activity Electricity and Heat Production,1058.65881
172,1.A.1.a,SVK,Slovakia,Main Activity Electricity and Heat Production,7595.636630999999
173,1.A.1.a,SVN,Slovenia,Main Activity Electricity and Heat Production,4869.765853
174,1.A.1.a,SWE,Sweden,Main Activity Electricity and Heat Production,30518.083742000003
175,1.A.1.a,SWZ,Swaziland,Main Activity Electricity and Heat Production,199.107651875
176,1.A.1.a,SYC,Seychelles,Main Activity Electricity and Heat Production,195.811321522
177,1.A.1.a,SYR,Syrian Arab Republic,Main Activity Electricity and Heat Production,11618.18286
178,1.A.1.a,TCA,Turks and Caicos Islands,Main Activity Electricity and Heat Production,126.941530016
179,1.A.1.a,TCD,Chad,Main Activity Electricity and Heat Production,375.41476164
180,1.A.1.a,TGO,Togo,Main Activity Electricity and Heat Production,206.387574
181,1.A.1.a,THA,Thailand,Main Activity Electricity and Heat Production,126552.41320000001
182,1.A.1.a,TJK,Tajikistan,Main Activity Electricity and Heat Production,1855.71936
183,1.A.1.a,TKM,Turkmenistan,Main Activity Electricity and Heat Production,20738.67606
184,1.A.1.a,TLS,Timor-Leste,Main Activity Electricity and Heat Production,134.964433133
185,1.A.1.a,TON,Tonga,Main Activity Electricity and Heat Production,43.934292696
186,1.A.1.a,TTO,Trinidad and Tobago,Main Activity Electricity and Heat Production,5184.376812
187,1.A.1.a,TUN,Tunisia,Main Activity Electricity and Heat Production,9383.182611
188,1.A.1.a,TUR,Turkey,Main Activity Electricity and Heat Production,138277.59086599998
189,1.A.1.a,TWN,Taiwan_Province of China,Main Activity Electricity and Heat Production,162102.406284
190,1.A.1.a,TZA,Tanzania_United Republic of,Main Activity Electricity and Heat Production,3252.548291
191,1.A.1.a,UGA,Uganda,Main Activity Electricity and Heat Production,1323.5205133
192,1.A.1.a,UKR,Ukraine,Main Activity Electricity and Heat Production,84279.11789
193,1.A.1.a,URY,Uruguay,Main Activity Electricity and Heat Production,1393.768843
194,1.A.1.a,USA,United States,Main Activity Electricity and Heat Production,1758655.07796
195,1.A.1.a,UZB,Uzbekistan,Main Activity Electricity and Heat Production,39715.46392
196,1.A.1.a,VCT,Saint Vincent and the Grenadines,Main Activity Electricity and Heat Production,126.470474214
197,1.A.1.a,VEN,Venezuela,Main Activity Electricity and Heat Production,26724.62468
198,1.A.1.a,VGB,Virgin Islands_British,Main Activity Electricity and Heat Production,93.757036434
199,1.A.1.a,VNM,Viet Nam,Main Activity Electricity and Heat Production,161205.0266
200,1.A.1.a,VUT,Vanuatu,Main Activity Electricity and Heat Production,59.321584689
201,1.A.1.a,WSM,Samoa,Main Activity Electricity and Heat Production,95.064054542
202,1.A.1.a,YEM,Yemen,Main Activity Electricity and Heat Production,2461.983639
203,1.A.1.a,ZAF,South Africa,Main Activity Electricity and Heat Production,231338.1807
204,1.A.1.a,ZMB,Zambia,Main Activity Electricity and Heat Production,2338.854917
205,1.A.1.a,ZWE,Zimbabwe,Main Activity Electricity and Heat Production,6634.1975760000005
206,1.A.1.bc,AFG,Afghanistan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,152.4177814
207,1.A.1.bc,AGO,Angola,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1121.879735
208,1.A.1.bc,ALB,Albania,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,193.8892441
209,1.A.1.bc,ARE,United Arab Emirates,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2590.700523
210,1.A.1.bc,ARG,Argentina,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,16699.72291
211,1.A.1.bc,ARM,Armenia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,8.4131487
212,1.A.1.bc,AUS,Australia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,31510.69598
213,1.A.1.bc,AUT,Austria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,5888.489846
214,1.A.1.bc,AZE,Azerbaijan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1833.109
215,1.A.1.bc,BEL,Belgium,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,6730.983394
216,1.A.1.bc,BGD,Bangladesh,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,146.6172747
217,1.A.1.bc,BGR,Bulgaria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1260.929734
218,1.A.1.bc,BHR,Bahrain,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3399.136221
219,1.A.1.bc,BHS,Bahamas,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.018200498
220,1.A.1.bc,BIH,Bosnia and Herzegovina,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,328.986101
221,1.A.1.bc,BLR,Belarus,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3006.351664
222,1.A.1.bc,BOL,Bolivia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2125.541704
223,1.A.1.bc,BRA,Brazil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,90523.55205
224,1.A.1.bc,BRB,Barbados,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.105589472
225,1.A.1.bc,BRN,Brunei Darussalam,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1388.323958
226,1.A.1.bc,CAN,Canada,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,127249.147
227,1.A.1.bc,CHE,Switzerland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,347.218584
228,1.A.1.bc,CHL,Chile,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2172.629856
229,1.A.1.bc,CHN,China,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,345114.3975
230,1.A.1.bc,CIV,Cote d'Ivoire,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,318.7345506
231,1.A.1.bc,CMR,Cameroon,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,26.72194176
232,1.A.1.bc,COL,Colombia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4817.115136
233,1.A.1.bc,CRI,Costa Rica,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,30.1627026
234,1.A.1.bc,CUB,Cuba,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,833.5733357
235,1.A.1.bc,CZE,Czech Republic,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4150.003038
236,1.A.1.bc,DEU,Germany,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,24052.030911
237,1.A.1.bc,DNK,Denmark,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1959.64468628
238,1.A.1.bc,DOM,Dominican Republic,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,152.9841331
239,1.A.1.bc,DZA,Algeria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,10589.47506
240,1.A.1.bc,ECU,Ecuador,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1645.859604
241,1.A.1.bc,EGY,Egypt,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,15013.05609
242,1.A.1.bc,ESP,Spain,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,21225.85981
243,1.A.1.bc,EST,Estonia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,82.94440676
244,1.A.1.bc,FIN,Finland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3349.9413534
245,1.A.1.bc,FRA,France,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,19460.20805
246,1.A.1.bc,GAB,Gabon,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,206.0137969
247,1.A.1.bc,GBR,United Kingdom,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,26473.12132
248,1.A.1.bc,GEO,Georgia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.6182311
249,1.A.1.bc,GHA,Ghana,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,107.457433
250,1.A.1.bc,GNQ,Equatorial Guinea,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,326.859637
251,1.A.1.bc,GRC,Greece,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4164.152438200001
252,1.A.1.bc,GTM,Guatemala,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,181.9729453
253,1.A.1.bc,HKG,Hong Kong,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,138.3016714
254,1.A.1.bc,HRV,Croatia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,989.16413434
255,1.A.1.bc,HTI,Haiti,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.84835004
256,1.A.1.bc,HUN,Hungary,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2351.60147438
257,1.A.1.bc,IDN,Indonesia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,32046.59416
258,1.A.1.bc,IND,India,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,64666.95672
259,1.A.1.bc,IRL,Ireland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,337.7766163
260,1.A.1.bc,IRN,Iran. Islamic Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,44049.9056
261,1.A.1.bc,IRQ,Iraq,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,14549.42528
262,1.A.1.bc,ISR,Israel,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1749.677353
263,1.A.1.bc,ITA,Italy,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,12165.15287
264,1.A.1.bc,JOR,Jordan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,513.3271716
265,1.A.1.bc,JPN,Japan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,37362.91605
266,1.A.1.bc,KAZ,Kazakhstan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,11045.6491708
267,1.A.1.bc,KGZ,Kyrgyzstan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,91.66488636
268,1.A.1.bc,KOR,Korea. Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,41862.57973
269,1.A.1.bc,KWT,Kuwait,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,15389.78062
270,1.A.1.bc,LBY,Libyan Arab Jamahiriya,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2523.124441
271,1.A.1.bc,LKA,Sri Lanka,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,41.33376
272,1.A.1.bc,LTU,Lithuania,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1472.781194
273,1.A.1.bc,LVA,Latvia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.0875
274,1.A.1.bc,MAC,Macao,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,152.6120397
275,1.A.1.bc,MDA,Moldova. Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.10098
276,1.A.1.bc,MEX,Mexico,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,49389.22454
277,1.A.1.bc,MKD,Macedonia. the former Yugoslav Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.060762
278,1.A.1.bc,MMR,Myanmar,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1113.556624
279,1.A.1.bc,MNG,Mongolia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,13.23786
280,1.A.1.bc,MOZ,Mozambique,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,240.407713
281,1.A.1.bc,MYS,Malaysia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,13158.46506
282,1.A.1.bc,NER,Niger,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,10.8171
283,1.A.1.bc,NGA,Nigeria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,12582.67975
284,1.A.1.bc,NIC,Nicaragua,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,94.204153
285,1.A.1.bc,NLD,Netherlands,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,10812.65374
286,1.A.1.bc,NOR,Norway,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,12936.04575
287,1.A.1.bc,NZL,New Zealand,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1646.86056
288,1.A.1.bc,OMN,Oman,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,8982.404391
289,1.A.1.bc,PAK,Pakistan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1829.571544
290,1.A.1.bc,PER,Peru,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2602.9236
