,ipcc_code_2006_for_standard_report,Country_code_A3,Name,ipcc_code_2006_for_standard_report_name,Y_1980
109,1.A.1.a,LCA,Saint Lucia,Main Activity Electricity and Heat Production,57.767986302
110,1.A.1.a,LKA,Sri Lanka,Main Activity Electricity and Heat Production,287.51193
111,1.A.1.a,LSO,Lesotho,Main Activity Electricity and Heat Production,14.95875943
112,1.A.1.a,LTU,Lithuania,Main Activity Electricity and Heat Production,7360.5249
113,1.A.1.a,LUX,Luxembourg,Main Activity Electricity and Heat Production,1959.75161
114,1.A.1.a,LVA,Latvia,Main Activity Electricity and Heat Production,6615.3281
115,1.A.1.a,MAC,Macao,Main Activity Electricity and Heat Production,142.747160224
116,1.A.1.a,MAR,Morocco,Main Activity Electricity and Heat Production,3706.17189
117,1.A.1.a,MDA,Moldova. Republic of,Main Activity Electricity and Heat Production,9055.6311
118,1.A.1.a,MDG,Madagascar,Main Activity Electricity and Heat Production,127.1882896
119,1.A.1.a,MDV,Maldives,Main Activity Electricity and Heat Production,4.4710022480000005
120,1.A.1.a,MEX,Mexico,Main Activity Electricity and Heat Production,38163.2751
121,1.A.1.a,MKD,Macedonia. the former Yugoslav Republic of,Main Activity Electricity and Heat Production,3275.022164
122,1.A.1.a,MLI,Mali,Main Activity Electricity and Heat Production,44.87627827
123,1.A.1.a,MLT,Malta,Main Activity Electricity and Heat Production,640.872
124,1.A.1.a,MMR,Myanmar,Main Activity Electricity and Heat Production,690.76746
125,1.A.1.a,MNG,Mongolia,Main Activity Electricity and Heat Production,537.207027415
126,1.A.1.a,MOZ,Mozambique,Main Activity Electricity and Heat Production,589.48173
127,1.A.1.a,MRT,Mauritania,Main Activity Electricity and Heat Production,66.70451755
128,1.A.1.a,MTQ,Martinique,Main Activity Electricity and Heat Production,324.409327868
129,1.A.1.a,MUS,Mauritius,Main Activity Electricity and Heat Production,214.7255
130,1.A.1.a,MWI,Malawi,Main Activity Electricity and Heat Production,96.44737308
131,1.A.1.a,MYS,Malaysia,Main Activity Electricity and Heat Production,7643.095764
132,1.A.1.a,NAM,Namibia,Main Activity Electricity and Heat Production,149.5875941
133,1.A.1.a,NCL,New Caledonia,Main Activity Electricity and Heat Production,446.082859972
134,1.A.1.a,NER,Niger,Main Activity Electricity and Heat Production,154.37544
135,1.A.1.a,NGA,Nigeria,Main Activity Electricity and Heat Production,3221.10114
136,1.A.1.a,NIC,Nicaragua,Main Activity Electricity and Heat Production,478.36096
137,1.A.1.a,NLD,Netherlands,Main Activity Electricity and Heat Production,40149.48393
138,1.A.1.a,NOR,Norway,Main Activity Electricity and Heat Production,140.551354
139,1.A.1.a,NPL,Nepal,Main Activity Electricity and Heat Production,10.228764
140,1.A.1.a,NZL,New Zealand,Main Activity Electricity and Heat Production,1731.887426
141,1.A.1.a,OMN,Oman,Main Activity Electricity and Heat Production,922.7715
142,1.A.1.a,PAK,Pakistan,Main Activity Electricity and Heat Production,4133.612021
143,1.A.1.a,PAN,Panama,Main Activity Electricity and Heat Production,895.117
144,1.A.1.a,PER,Peru,Main Activity Electricity and Heat Production,2946.60866
145,1.A.1.a,PHL,Philippines,Main Activity Electricity and Heat Production,9117.546506
146,1.A.1.a,PLW,Palau,Main Activity Electricity and Heat Production,427.8021961
147,1.A.1.a,PNG,Papua New Guinea,Main Activity Electricity and Heat Production,541.306140251
148,1.A.1.a,POL,Poland,Main Activity Electricity and Heat Production,232399.49930000002
149,1.A.1.a,PRK,Korea. Democratic People's Republic of,Main Activity Electricity and Heat Production,14356.25554
150,1.A.1.a,PRT,Portugal,Main Activity Electricity and Heat Production,5696.573439
151,1.A.1.a,PRY,Paraguay,Main Activity Electricity and Heat Production,232.08574
152,1.A.1.a,PYF,French Polynesia,Main Activity Electricity and Heat Production,66.914031868
153,1.A.1.a,QAT,Qatar,Main Activity Electricity and Heat Production,3014.826769
154,1.A.1.a,REU,Reunion,Main Activity Electricity and Heat Production,64.32266548
155,1.A.1.a,ROU,Romania,Main Activity Electricity and Heat Production,36252.64538
156,1.A.1.a,RUS,Russian Federation,Main Activity Electricity and Heat Production,773801.0748
157,1.A.1.a,RWA,Rwanda,Main Activity Electricity and Heat Production,16.45463535
158,1.A.1.a,SAU,Saudi Arabia,Main Activity Electricity and Heat Production,24726.55846
159,1.A.1.a,SCG,Serbia and Montenegro,Main Activity Electricity and Heat Production,21543.04508
160,1.A.1.a,SDN,Sudan,Main Activity Electricity and Heat Production,237.7340884
161,1.A.1.a,SEN,Senegal,Main Activity Electricity and Heat Production,840.0523900000001
162,1.A.1.a,SGP,Singapore,Main Activity Electricity and Heat Production,5069.89987
163,1.A.1.a,SHN,Saint Helena,Main Activity Electricity and Heat Production,0.546752544
164,1.A.1.a,SLB,Solomon Islands,Main Activity Electricity and Heat Production,31.338732471
165,1.A.1.a,SLE,Sierra Leone,Main Activity Electricity and Heat Production,74.79379708
166,1.A.1.a,SLV,El Salvador,Main Activity Electricity and Heat Production,25.08604128
167,1.A.1.a,SOM,Somalia,Main Activity Electricity and Heat Production,118.1741994
168,1.A.1.a,SPM,Saint Pierre and Miquelon,Main Activity Electricity and Heat Production,72.06788763
169,1.A.1.a,STP,Sao Tome and Principe,Main Activity Electricity and Heat Production,2.991751868
170,1.A.1.a,SUR,Suriname,Main Activity Electricity and Heat Production,1009.745535203
171,1.A.1.a,SVK,Slovakia,Main Activity Electricity and Heat Production,15521.79479
172,1.A.1.a,SVN,Slovenia,Main Activity Electricity and Heat Production,1113.717405
173,1.A.1.a,SWE,Sweden,Main Activity Electricity and Heat Production,10020.905566000001
174,1.A.1.a,SWZ,Swaziland,Main Activity Electricity and Heat Production,162.2048817
175,1.A.1.a,SYC,Seychelles,Main Activity Electricity and Heat Production,22.43813911
176,1.A.1.a,SYR,Syrian Arab Republic,Main Activity Electricity and Heat Production,1632.69075
177,1.A.1.a,TCA,Turks and Caicos Islands,Main Activity Electricity and Heat Production,6.412255377
178,1.A.1.a,TCD,Chad,Main Activity Electricity and Heat Production,29.91751883
179,1.A.1.a,TGO,Togo,Main Activity Electricity and Heat Production,16.04265
180,1.A.1.a,THA,Thailand,Main Activity Electricity and Heat Production,11525.8187
181,1.A.1.a,TJK,Tajikistan,Main Activity Electricity and Heat Production,454.2978
182,1.A.1.a,TKM,Turkmenistan,Main Activity Electricity and Heat Production,2982.5565
183,1.A.1.a,TLS,Timor-Leste,Main Activity Electricity and Heat Production,0.248413829
184,1.A.1.a,TON,Tonga,Main Activity Electricity and Heat Production,8.923821938
185,1.A.1.a,TTO,Trinidad and Tobago,Main Activity Electricity and Heat Production,1504.04345
186,1.A.1.a,TUN,Tunisia,Main Activity Electricity and Heat Production,2567.64414
187,1.A.1.a,TUR,Turkey,Main Activity Electricity and Heat Production,12905.50424
188,1.A.1.a,TWN,Taiwan_Province of China,Main Activity Electricity and Heat Production,23231.90298
189,1.A.1.a,TZA,Tanzania_United Republic of,Main Activity Electricity and Heat Production,214.97151
190,1.A.1.a,UGA,Uganda,Main Activity Electricity and Heat Production,74.79379708
191,1.A.1.a,UKR,Ukraine,Main Activity Electricity and Heat Production,229940.4268
192,1.A.1.a,URY,Uruguay,Main Activity Electricity and Heat Production,963.819719
193,1.A.1.a,USA,United States,Main Activity Electricity and Heat Production,1561404.356
194,1.A.1.a,UZB,Uzbekistan,Main Activity Electricity and Heat Production,27771.1368
195,1.A.1.a,VCT,Saint Vincent and the Grenadines,Main Activity Electricity and Heat Production,21.77183518
196,1.A.1.a,VEN,Venezuela,Main Activity Electricity and Heat Production,19679.92207
197,1.A.1.a,VGB,Virgin Islands_British,Main Activity Electricity and Heat Production,14.420220021
198,1.A.1.a,VNM,Viet Nam,Main Activity Electricity and Heat Production,3714.563923
199,1.A.1.a,VUT,Vanuatu,Main Activity Electricity and Heat Production,35.712738056999996
200,1.A.1.a,WSM,Samoa,Main Activity Electricity and Heat Production,31.303345249
201,1.A.1.a,YEM,Yemen,Main Activity Electricity and Heat Production,394.1757
202,1.A.1.a,ZAF,South Africa,Main Activity Electricity and Heat Production,96941.82248
203,1.A.1.a,ZMB,Zambia,Main Activity Electricity and Heat Production,170.721521
204,1.A.1.a,ZWE,Zimbabwe,Main Activity Electricity and Heat Production,1013.866986
205,1.A.1.bc,AGO,Angola,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,138.5279078
206,1.A.1.bc,ALB,Albania,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,102.6199194
207,1.A.1.bc,ANT,Netherlands Antilles,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4978.367977
208,1.A.1.bc,ARE,United Arab Emirates,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,525.8214
209,1.A.1.bc,ARG,Argentina,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,11746.38444
210,1.A.1.bc,AUS,Australia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,11459.81994
211,1.A.1.bc,AUT,Austria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2376.416166
212,1.A.1.bc,AZE,Azerbaijan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2521.9578
213,1.A.1.bc,BDI,Burundi,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.025226149
214,1.A.1.bc,BEL,Belgium,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,7562.798599
215,1.A.1.bc,BFA,Burkina Faso,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4.393826358
216,1.A.1.bc,BGD,Bangladesh,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,198.2415283
217,1.A.1.bc,BGR,Bulgaria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2058.840046
218,1.A.1.bc,BHR,Bahrain,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2485.220236
219,1.A.1.bc,BLR,Belarus,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,5748.8949
220,1.A.1.bc,BOL,Bolivia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,601.6498865
221,1.A.1.bc,BRA,Brazil,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,19794.149680000002
222,1.A.1.bc,BRN,Brunei Darussalam,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1834.806622
223,1.A.1.bc,CAF,Central African Republic,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.464608787
224,1.A.1.bc,CAN,Canada,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,32247.40539
225,1.A.1.bc,CHE,Switzerland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,578.54664
226,1.A.1.bc,CHL,Chile,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2536.210099
227,1.A.1.bc,CHN,China,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,47066.20992
228,1.A.1.bc,CIV,Cote d'Ivoire,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,261.1962349
229,1.A.1.bc,COD,Congo_the Democratic Republic of the,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,21.7802826
230,1.A.1.bc,COL,Colombia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4124.198651
231,1.A.1.bc,COM,Comoros,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.439382636
232,1.A.1.bc,CPV,Cape Verde,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3.075678452
233,1.A.1.bc,CRI,Costa Rica,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,81.09271998
234,1.A.1.bc,CUB,Cuba,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1641.235705
235,1.A.1.bc,CYP,Cyprus,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,69.00492744
236,1.A.1.bc,CZE,Czech Republic,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4272.716131
237,1.A.1.bc,DEU,Germany,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,43175.33877
238,1.A.1.bc,DJI,Djibouti,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,14.64608787
239,1.A.1.bc,DNK,Denmark,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,880.5054113
240,1.A.1.bc,DOM,Dominican Republic,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,27.7056288
241,1.A.1.bc,DZA,Algeria,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,7709.830904
242,1.A.1.bc,ECU,Ecuador,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,979.0864263
243,1.A.1.bc,EGY,Egypt,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1271.932622
244,1.A.1.bc,ERI,Eritrea,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,31.03034861
245,1.A.1.bc,ESP,Spain,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,8816.537895
246,1.A.1.bc,EST,Estonia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,635.58
247,1.A.1.bc,ETH,Ethiopia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,78.63978606
248,1.A.1.bc,FIN,Finland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1468.367994
249,1.A.1.bc,FRA,France,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,25285.18938
250,1.A.1.bc,GBR,United Kingdom,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,28171.69897
251,1.A.1.bc,GHA,Ghana,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,99.74026944
252,1.A.1.bc,GIN,Guinea,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,8.201809206
253,1.A.1.bc,GMB,Gambia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.611069667
254,1.A.1.bc,GNB,Guinea-Bissau,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,0.878765272
255,1.A.1.bc,GRC,Greece,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1775.021598
256,1.A.1.bc,GTM,Guatemala,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,106.2174083
257,1.A.1.bc,HND,Honduras,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,68.83667982
258,1.A.1.bc,HRV,Croatia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3738.090436
259,1.A.1.bc,HTI,Haiti,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,3.20852259
260,1.A.1.bc,HUN,Hungary,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1941.877364
261,1.A.1.bc,IDN,Indonesia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,5125.890705
262,1.A.1.bc,IND,India,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,6464.675372
263,1.A.1.bc,IRL,Ireland,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,175.4060232
264,1.A.1.bc,IRN,Iran. Islamic Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4659.053157
265,1.A.1.bc,IRQ,Iraq,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1434.392303
266,1.A.1.bc,ISR,Israel,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,637.8533923
267,1.A.1.bc,ITA,Italy,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,22514.13452
268,1.A.1.bc,JAM,Jamaica,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,41.77240305
269,1.A.1.bc,JOR,Jordan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,224.1236181
270,1.A.1.bc,JPN,Japan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,43716.58992
271,1.A.1.bc,KAZ,Kazakhstan,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,6455.0793
272,1.A.1.bc,KEN,Kenya,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,194.0209612
273,1.A.1.bc,KOR,Korea. Republic of,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,9870.487712
274,1.A.1.bc,KWT,Kuwait,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2925.103747
275,1.A.1.bc,LBN,Lebanon,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,248.9182684
276,1.A.1.bc,LBR,Liberia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,19.03991423
277,1.A.1.bc,LBY,Libyan Arab Jamahiriya,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,2722.354003
278,1.A.1.bc,LKA,Sri Lanka,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,162.90612
279,1.A.1.bc,LSO,Lesotho,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1.464608788
280,1.A.1.bc,LTU,Lithuania,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,1785.4931
281,1.A.1.bc,LVA,Latvia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,22.0818
282,1.A.1.bc,MAR,Morocco,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,242.95116
283,1.A.1.bc,MDG,Madagascar,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,11.71687029
284,1.A.1.bc,MEX,Mexico,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,24401.72701
285,1.A.1.bc,MLI,Mali,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4.393826363
286,1.A.1.bc,MMR,Myanmar,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,239.02803
287,1.A.1.bc,MOZ,Mozambique,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,90.23292
288,1.A.1.bc,MRT,Mauritania,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,6.151356904
289,1.A.1.bc,MWI,Malawi,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,4.39382636
290,1.A.1.bc,MYS,Malaysia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,472.069998
291,1.A.1.bc,NAM,Namibia,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,14.64608787
